scorer,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000,DeepCut_resnet50_both_paw_DLC1_contrast_newFeb15_19shuffle1_44000
bodyparts,leftpaw1,leftpaw1,leftpaw1,leftpaw2,leftpaw2,leftpaw2,leftpaw3,leftpaw3,leftpaw3,leftpaw4,leftpaw4,leftpaw4,rightpaw1,rightpaw1,rightpaw1,rightpaw2,rightpaw2,rightpaw2,rightpaw3,rightpaw3,rightpaw3,rightpaw4,rightpaw4,rightpaw4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
9,262.7958631515503,375.52445554733276,0.9795162081718445,280.5591461658478,399.9780673980713,0.9998711347579956,301.73496878147125,399.42749643325806,0.9999992847442627,320.05226492881775,376.32283067703247,0.9999982118606567,345.2556676864624,395.36387944221497,1.0,357.81100594997406,410.2716498374939,0.9999966621398926,374.14426946640015,408.0689468383789,0.9999923706054688,391.0449323654175,388.8581754565239,0.9999690055847168
10,267.4302912950516,379.7753153294325,0.7676692008972168,288.78501057624817,401.1269280910492,0.99994957447052,304.6646840572357,401.05443716049194,0.9999998807907104,323.10715186595917,377.8401918411255,0.9999970197677612,345.26287174224854,396.82610762119293,0.9999998807907104,357.81554996967316,410.4925148487091,0.9999977350234985,374.07026195526123,409.0957193374634,0.9999920129776001,390.285845041275,389.7380769252777,0.9999567270278931
11,267.4302912950516,379.7753153294325,0.7676692008972168,288.78501057624817,401.1269280910492,0.99994957447052,304.6646840572357,401.05443716049194,0.9999998807907104,323.10715186595917,377.8401918411255,0.9999970197677612,345.26287174224854,396.82610762119293,0.9999998807907104,357.81554996967316,410.4925148487091,0.9999977350234985,374.07026195526123,409.0957193374634,0.9999920129776001,390.285845041275,389.7380769252777,0.9999567270278931
12,267.5078066289425,380.50173127651215,0.6944393515586853,288.817809343338,402.88301062583923,0.9999898672103882,305.22320556640625,402.1393532752991,1.0,322.8036963939667,377.5269503593445,0.9999973773956299,345.02729845046997,396.96928745508194,0.9999998807907104,357.5290312767029,410.41675341129303,0.9999974966049194,374.0704984664917,408.7266616821289,0.9999918937683105,390.04109239578247,390.4876916408539,0.9999397993087769
13,267.27305096387863,387.0277130007744,0.8449199795722961,287.76707553863525,404.9286190867424,0.9999867677688599,304.29897928237915,404.8553396463394,0.9999998807907104,320.5628082752228,385.3474016189575,0.9999973773956299,344.7991461753845,397.134659409523,0.9999998807907104,358.1034166812897,410.26364374160767,0.9999974966049194,373.5002235174179,408.6133408546448,0.9999901056289673,390.1263744831085,389.9586898088455,0.9999334812164307
14,265.2305953502655,389.3918023109436,0.9791335463523865,282.9893239736557,408.89989280700684,0.9999122619628906,305.0251097679138,411.23496347665787,0.9999996423721313,320.3903822898865,388.2473641782999,0.9999995231628418,344.36773777008057,397.3648535013199,0.9999997615814209,358.09523010253906,410.1071993112564,0.9999966621398926,373.68476617336273,408.325834274292,0.9999843835830688,389.2242263555527,391.605681180954,0.9997701048851013
15,263.97714614868164,390.3157367706299,0.9841930270195007,285.2245945930481,412.8103691935539,0.9997572302818298,305.27235674858093,413.0449824333191,0.9999990463256836,320.4109721183777,390.3322732448578,0.9999995231628418,344.1703519821167,397.0377502441406,0.9999997615814209,357.90717220306396,410.1103233098984,0.9999973773956299,373.03135645389557,408.39126443862915,0.9999850988388062,388.7462807893753,392.1862049102783,0.9996703863143921
16,263.69147205352783,390.8050799369812,0.9970430731773376,281.29110765457153,412.17858631908894,0.9997612833976746,302.90229988098145,416.24513006210327,0.9999985694885254,319.367648601532,390.43275928497314,0.9999971389770508,344.4903287887573,396.42579412460327,0.9999996423721313,357.4818676710129,409.51299142837524,0.9999948740005493,372.2836965918541,407.9744589328766,0.9999748468399048,388.5498558282852,392.0436315536499,0.9992420673370361
17,261.63591623306274,391.6665816307068,0.9965381622314453,278.3553659915924,412.73141944408417,0.9998186230659485,300.4943260550499,415.22565507888794,0.9999982118606567,316.7155281305313,392.6300616264343,0.9999977350234985,344.67306423187256,395.9706996753812,0.9999997615814209,357.34146451950073,409.45408177375793,0.9999954700469971,372.0947151482105,408.0686287879944,0.9999736547470093,388.33445131778717,393.03525257110596,0.998904824256897
18,262.1284942626953,390.3030059337616,0.9961254000663757,280.53868198394775,411.53030318021774,0.9998170733451843,301.5946218967438,414.55406284332275,0.9999982118606567,319.3154296875,389.6398230791092,0.9999982118606567,344.85788345336914,396.31628182530403,0.9999997615814209,357.36861741542816,409.3594765663147,0.9999949932098389,371.9947625459172,407.9306080341339,0.9999791383743286,388.3655848801136,392.6256356239319,0.9989067316055298
19,262.9310784339905,390.7489986419678,0.9916027188301086,281.56300139427185,412.4415416121483,0.9995212554931641,302.56245851516724,416.7353529930115,0.9999985694885254,319.1650128364563,390.5849566459656,0.9999983310699463,344.2042417526245,396.3313640654087,0.9999997615814209,357.37714898586273,409.15317726135254,0.9999947547912598,371.43407756090164,407.8031213283539,0.9999746084213257,388.5457344651222,392.9909014701843,0.9991469383239746
20,263.67956733703613,391.29967427253723,0.9913297891616821,281.6686797142029,412.89863443374634,0.999656081199646,302.5711007118225,416.77459836006165,0.999998927116394,319.031907081604,390.9949929714203,0.9999970197677612,344.2414016723633,396.30204090476036,0.9999997615814209,357.2717444896698,409.08354902267456,0.999996542930603,371.83469370007515,407.53241300582886,0.9999867677688599,388.0232358369976,392.7620792388916,0.9983375072479248
21,264.27229404449463,390.76416754722595,0.9967432618141174,281.98773670196533,412.7278650403023,0.9997133612632751,303.13584089279175,416.3088011741638,0.9999991655349731,319.1433491706848,390.6080753803253,0.9999983310699463,343.9211301803589,396.20702861249447,0.9999997615814209,357.4411882162094,409.0887117385864,0.9999964237213135,371.56003922224045,407.65108466148376,0.9999841451644897,388.02904417552054,392.96402311325073,0.9985849857330322
22,264.27229404449463,390.76416754722595,0.9967432618141174,281.98773670196533,412.7278650403023,0.9997133612632751,303.13584089279175,416.3088011741638,0.9999991655349731,319.1433491706848,390.6080753803253,0.9999983310699463,343.9211301803589,396.20702861249447,0.9999997615814209,357.4411882162094,409.0887117385864,0.9999964237213135,371.56003922224045,407.65108466148376,0.9999841451644897,388.02904417552054,392.96402311325073,0.9985849857330322
23,264.8345139026642,391.02034044265747,0.9754589796066284,285.72545051574707,413.59943771362305,0.9998780488967896,304.53272795677185,415.88686656951904,0.9999996423721313,320.9452795982361,390.75289249420166,0.9999994039535522,343.9171645641327,396.3315113186836,0.9999998807907104,356.9136291742325,408.9512038230896,0.9999974966049194,371.12100714445114,407.03016090393066,0.9999880790710449,387.75788693130016,392.9097967147827,0.9985657334327698
24,265.5186011791229,391.1138246059418,0.9735968708992004,286.69165897369385,413.238884806633,0.9999423027038574,305.30305337905884,415.5733127593994,0.9999997615814209,321.5996403694153,390.4710702896118,0.9999998807907104,343.8923351764679,396.59502613544464,0.9999998807907104,356.8952731490135,408.9700140953064,0.9999979734420776,371.6159480512142,406.97120332717896,0.9999892711639404,387.8534300327301,392.9599561691284,0.9983392953872681
25,268.43184581398964,394.61167907714844,0.9862380027770996,287.25948429107666,413.21430337429047,0.9999834299087524,305.54070258140564,415.2761244773865,0.9999998807907104,321.66285586357117,390.28232645988464,0.9999998807907104,343.7831041812897,396.8639286160469,0.9999997615814209,356.69479513168335,409.41336154937744,0.9999973773956299,371.6859568655491,407.3011016845703,0.9999895095825195,387.5984702408314,392.88918256759644,0.9985602498054504
26,267.9714390207082,394.4389886856079,0.9804971218109131,287.391459941864,413.2442626953125,0.9999833106994629,307.12152326107025,413.8729135990143,0.9999997615814209,321.57881903648376,390.35017800331116,0.9999998807907104,343.7252812385559,396.5717704296112,0.9999998807907104,356.64932894706726,408.9422035217285,0.9999982118606567,371.75244730710983,406.78266501426697,0.9999909400939941,387.9458252899349,392.6959090232849,0.9990317821502686
27,264.93246150016785,390.51286149024963,0.9851206541061401,285.9259395599365,413.67373859882355,0.9999262094497681,304.8069202899933,415.8715353012085,0.9999997615814209,321.21821665763855,390.5896317958832,0.9999997615814209,343.50742197036743,396.3643741309643,0.9999998807907104,356.77405643463135,408.49869871139526,0.9999978542327881,371.4746622443199,406.6492705345154,0.9999874830245972,387.93233447521925,392.5044045448303,0.9985073208808899
28,262.9418292045593,391.3066623210907,0.9915556311607361,281.14567613601685,413.2974605560303,0.9996064305305481,302.7387704849243,416.61290860176086,0.9999991655349731,318.06950092315674,394.6457026004791,0.9999982118606567,343.81097316741943,396.1548810303211,0.9999997615814209,356.9247705936432,408.16514110565186,0.9999978542327881,371.78258043527603,407.0851557254791,0.9999902248382568,387.08780735731125,393.4532961845398,0.9988542795181274
29,263.8842487335205,394.9406226873398,0.9867048263549805,280.72335720062256,416.12475872039795,0.999716579914093,303.10760259628296,417.7103021144867,0.9999997615814209,319.75276231765747,394.7411811351776,0.9999979734420776,343.7804388999939,395.91153487563133,0.9999997615814209,357.0256282091141,408.5707664489746,0.9999973773956299,371.64988175034523,406.93929648399353,0.9999885559082031,387.42374020814896,393.5920686721802,0.9967051148414612
30,264.7456247806549,395.61782267689705,0.9834452271461487,287.59919691085815,417.75125789642334,0.9998144507408142,303.6989321708679,417.8681070804596,0.9999997615814209,320.2887144088745,394.94144201278687,0.9999980926513672,343.6606185436249,395.58735555410385,0.9999997615814209,357.11781442165375,408.23198795318604,0.9999970197677612,371.23267436027527,407.2213661670685,0.9999817609786987,388.369798630476,393.2152967453003,0.9969127178192139
31,265.52779483795166,394.90906047821045,0.972262978553772,287.906298160553,417.3581461906433,0.9998409748077393,303.4232988357544,417.44228649139404,0.9999997615814209,320.54851746559143,394.228520154953,0.9999990463256836,343.53068804740906,395.88171948492527,0.9999997615814209,356.8419004678726,407.92218708992004,0.999997615814209,371.1394450068474,406.7218244075775,0.9999856948852539,387.4689577817917,392.92362546920776,0.9970815777778625
32,264.7318437099457,395.2810346484184,0.9864922165870667,287.9994421005249,417.75713443756104,0.9998664855957031,303.7886071205139,417.7968909740448,0.9999998807907104,320.7320647239685,394.8475170135498,0.9999988079071045,343.4622640609741,395.4961135983467,0.9999997615814209,357.23565089702606,407.9904661178589,0.9999977350234985,371.64465138316154,406.7717430591583,0.9999880790710449,387.8514673858881,392.39077281951904,0.9982768297195435
33,264.7318437099457,395.2810346484184,0.9864922165870667,287.9994421005249,417.75713443756104,0.9998664855957031,303.7886071205139,417.7968909740448,0.9999998807907104,320.7320647239685,394.8475170135498,0.9999988079071045,343.4622640609741,395.4961135983467,0.9999997615814209,357.23565089702606,407.9904661178589,0.9999977350234985,371.64465138316154,406.7717430591583,0.9999880790710449,387.8514673858881,392.39077281951904,0.9982768297195435
34,265.69058203697205,395.046102643013,0.9858990907669067,287.7366347312927,417.02471709251404,0.9998757839202881,303.7687826156616,417.36008620262146,0.9999998807907104,321.4632155895233,394.5717703104019,0.9999985694885254,343.63271403312683,396.14475098252296,0.9999998807907104,357.24456667900085,408.69036388397217,0.9999977350234985,371.56217592954636,406.7922170162201,0.99998939037323,387.5491593182087,393.05921363830566,0.9977756142616272
35,265.9668037891388,394.6900465488434,0.9789182543754578,286.197322845459,414.442152261734,0.9998819828033447,304.0991516113281,416.97608160972595,0.9999998807907104,320.49419593811035,391.841698884964,0.9999992847442627,343.52354669570923,395.7025645971298,0.9999997615814209,356.69459837675095,408.45687675476074,0.9999970197677612,371.268169939518,406.9279010295868,0.9999868869781494,387.5928906798363,393.3537244796753,0.9986217021942139
36,266.4307641983032,394.81880605220795,0.9565261602401733,286.8377585411072,414.5114896297455,0.9999024868011475,304.6177508831024,417.1207482814789,0.9999998807907104,320.8438913822174,391.73350405693054,0.9999986886978149,343.44399642944336,395.9337261021137,0.9999997615814209,356.60014283657074,408.1219234466553,0.9999978542327881,371.62846487760544,406.83103489875793,0.9999880790710449,388.01239697262645,392.86899518966675,0.9991058707237244
37,263.6873712539673,390.66959381103516,0.996401309967041,285.4699101448059,414.11414408683777,0.9998486042022705,303.3313875198364,416.17035388946533,0.9999996423721313,319.628475189209,391.18189001083374,0.9999977350234985,343.3017723560333,396.0128015168011,0.9999998807907104,356.45864874124527,408.4641876220703,0.9999973773956299,371.4465963244438,406.85027408599854,0.9999922513961792,387.99661306641065,392.4599766731262,0.9992616772651672
38,259.7122278213501,389.8080359697342,0.9932636022567749,277.3232831954956,411.5696021616459,0.9999712705612183,298.11451959609985,412.57500326633453,0.9999979734420776,314.84215319156647,389.2182024717331,0.9999994039535522,344.82846212387085,395.28677010536194,0.9999997615814209,356.7809771299362,409.33013010025024,0.9999939203262329,371.22636914253235,407.8223738670349,0.9999855756759644,388.43205231428146,391.30254077911377,0.9995998740196228
39,262.2806701660156,390.1230034828186,0.9947564601898193,280.7173812389374,410.51705169677734,0.9998865127563477,301.14673686027527,412.26193940639496,0.9999926090240479,317.8262870311737,390.74693870544434,0.9999986886978149,344.2776780128479,396.6700136065483,0.9999998807907104,356.0457858853042,409.82231545448303,0.9999961853027344,372.69632709026337,408.4917702674866,0.9999861717224121,388.59268206357956,391.2983810901642,0.9997239708900452
40,262.7067265510559,390.58957409858704,0.9939566850662231,280.6907353401184,411.31280755996704,0.9998719692230225,300.4950256049633,414.3539619445801,0.9999980926513672,317.593092918396,391.03118801116943,0.9999982118606567,344.07030868530273,396.80122196674347,0.9999998807907104,356.4205988049507,409.6218013763428,0.9999964237213135,372.6286796927452,408.22561264038086,0.9999836683273315,388.1454405337572,392.76261854171753,0.9995181560516357
41,262.1545820236206,391.9001488685608,0.9969107508659363,279.6461009979248,414.6874713897705,0.999796450138092,301.11983048915863,415.85397005081177,0.9999990463256836,316.79716235399246,393.91797494888306,0.9999983310699463,344.26601219177246,396.427570939064,0.9999997615814209,356.65704667568207,409.1079194545746,0.9999939203262329,371.13184028863907,408.03700017929077,0.9999803304672241,387.90893134474754,392.9567303657532,0.9990248680114746
42,264.26820254325867,395.2880504131317,0.9965755343437195,280.166216135025,415.96306705474854,0.9999184608459473,300.3942201733589,416.79029536247253,0.9999997615814209,316.5206335783005,394.0693255662918,0.9999986886978149,344.13746309280396,395.8699289113283,0.9999998807907104,356.7341573834419,408.9547200202942,0.9999959468841553,370.73237800598145,407.4272861480713,0.9999792575836182,387.7464859187603,392.8028082847595,0.9989572763442993
43,263.7009754180908,395.6522532105446,0.9957612156867981,279.9413752555847,416.50833201408386,0.9999023675918579,300.4736818373203,417.6146020889282,0.9999996423721313,316.29754135012627,394.7880890369415,0.9999986886978149,343.7678360939026,395.8459195792675,0.9999998807907104,356.6161227822304,408.76020908355713,0.9999960660934448,371.2375396490097,407.1534011363983,0.9999890327453613,388.0382422506809,392.23466777801514,0.9990983009338379
44,263.1595754623413,396.78320080041885,0.9961597919464111,280.0779411792755,417.0327513217926,0.9999613761901855,300.7273519039154,417.7043375968933,0.9999997615814209,316.6549283862114,395.75428089499474,0.9999986886978149,343.65515637397766,395.61858904361725,0.9999998807907104,356.4602113068104,408.43814420700073,0.9999955892562866,371.07428711652756,407.3304719924927,0.9999856948852539,387.86226600408554,392.9945273399353,0.9985551238059998
45,261.9466633796692,398.70555996894836,0.9921680092811584,279.53763580322266,417.9502935409546,0.9999808073043823,298.18746173381805,418.9820269346237,0.9999997615814209,314.35414946079254,400.0393793582916,0.9999995231628418,343.9133822917938,395.1810341477394,0.9999998807907104,357.20566725730896,407.7236204147339,0.9999970197677612,370.5640127658844,407.2768886089325,0.9999840259552002,386.9445552825928,393.25208568573,0.9954860806465149
46,259.76600074768066,401.4397597312927,0.9939913153648376,277.95736598968506,418.8844827413559,0.9999910593032837,295.79068326950073,421.16539239883423,0.9999997615814209,311.4410171508789,401.983051776886,0.9999997615814209,344.2926940917969,394.8743848800659,0.9999996423721313,357.03750789165497,407.5256190299988,0.9999940395355225,370.5351082086563,407.0515995025635,0.999981164932251,387.54880729317665,393.7639307975769,0.9941592216491699
47,261.4940071105957,398.48032689094543,0.992438018321991,279.53901195526123,418.52827870845795,0.9999866485595703,298.4575275182724,419.3581759929657,0.9999996423721313,314.2459788322449,400.0678746700287,0.9999996423721313,343.83561849594116,395.03898882865906,0.9999997615814209,357.3794128894806,407.0397090911865,0.9999963045120239,370.48748552799225,406.59904623031616,0.9999866485595703,387.0093322992325,392.7891263961792,0.9960677623748779
48,261.1562657356262,399.05613923072815,0.9909969568252563,279.6329278945923,418.9643785953522,0.9999902248382568,298.09018409252167,419.69818833470345,0.9999997615814209,314.16390240192413,400.785071849823,0.9999997615814209,344.35323667526245,395.16515225172043,0.9999996423721313,357.39442563056946,407.311270236969,0.9999959468841553,370.23841547966003,406.95081853866577,0.9999843835830688,387.0842749476433,393.43086528778076,0.9941909909248352
49,261.97159147262573,399.46464681625366,0.9830803871154785,279.89182472229004,419.1131232380867,0.9999866485595703,298.8198342323303,419.50360837578773,0.9999996423721313,314.8321760892868,400.42280411720276,0.9999995231628418,343.8887755870819,395.15204709768295,0.9999996423721313,357.3920910358429,407.12670040130615,0.9999963045120239,370.4582266807556,406.6607275009155,0.9999845027923584,387.18486058712006,393.2357807159424,0.9947623610496521
50,262.8389935493469,401.1086573600769,0.9882610440254211,279.9078507423401,419.3047794699669,0.999983549118042,298.81069672107697,419.8253185302019,0.9999996423721313,314.6570956707001,400.35233211517334,0.9999996423721313,343.7386817932129,395.0500774383545,0.9999998807907104,357.4933294057846,406.93143606185913,0.9999970197677612,370.2059680223465,406.5308082103729,0.9999862909317017,387.0872074365616,393.1002721786499,0.995410144329071
51,263.5394721031189,400.97779536247253,0.9613363742828369,280.8538258075714,419.3272029161453,0.9999679327011108,300.2889894247055,419.242285490036,0.9999997615814209,316.2355322241783,400.5529224872589,0.9999992847442627,343.50962805747986,394.9982981681824,0.9999998807907104,356.9507532119751,407.4103014469147,0.9999978542327881,370.43929171562195,406.7200393676758,0.9999865293502808,387.486541390419,393.03944206237793,0.9945456981658936
52,264.3545033931732,400.8681101799011,0.9720792174339294,281.63229608535767,419.7100660800934,0.9999731779098511,301.7399525642395,420.3675866127014,0.9999997615814209,317.5711233615875,399.952844619751,0.9999978542327881,343.25707030296326,395.2357324361801,0.9999998807907104,356.92490792274475,407.07828998565674,0.9999978542327881,369.7083749771118,406.36361861228943,0.9999871253967285,387.0736435055733,393.26176404953003,0.9916276931762695
53,264.1397988796234,398.2380621433258,0.9648540616035461,281.865873336792,419.2994819879532,0.9999408721923828,302.09565353393555,419.9486312530935,0.9999998807907104,320.377867937088,397.44565200805664,0.9999982118606567,343.0400826931,395.2816678881645,0.9999998807907104,356.58247804641724,407.05401062965393,0.9999977350234985,369.75168228149414,406.0892126560211,0.9999877214431763,385.4126057624817,392.7200312614441,0.9930821061134338
54,264.92254972457886,400.4849920272827,0.9687132239341736,287.75175285339355,420.16017267107964,0.9999301433563232,302.573055267334,420.2405999302864,0.9999998807907104,320.7299988269806,397.5393999814987,0.9999974966049194,343.01509141921997,395.43164736032486,0.9999998807907104,356.84117329120636,407.27714920043945,0.9999984502792358,370.7000957727432,406.3539171218872,0.9999914169311523,387.3565507531166,393.3224377632141,0.9961782693862915
55,263.69702529907227,398.675270318985,0.985842764377594,281.5265407562256,419.19545632600784,0.9999723434448242,301.55315017700195,420.1503001600504,0.9999997615814209,317.73882043361664,400.8141813278198,0.9999985694885254,343.1210548877716,395.3575419187546,0.9999998807907104,356.73903346061707,407.11690378189087,0.9999984502792358,370.33673214912415,406.25707745552063,0.9999910593032837,386.87928879261017,393.06389236450195,0.9934594631195068
56,261.78840589523315,399.87275791168213,0.9799268841743469,280.6583938598633,419.33774626255035,0.9999779462814331,299.2980737090111,419.6480683684349,0.9999996423721313,315.8530412465334,400.90480375289917,0.9999995231628418,343.9149389266968,394.98952662944794,0.9999996423721313,357.11885035037994,406.56324553489685,0.9999979734420776,370.16035759449005,406.2237913608551,0.9999915361404419,387.0764855146408,392.9736604690552,0.995859682559967
